File	Row	OriginalMID	FinalMID	Manufacturer	Address
999-32980463-F.xlsx	313	CNGUAOUS106GUA	CNGUAOUS1GUA	Guangzhou Ousman Clothing Co., Ltd.	Building 1, Guangzhou Wanshishun Trading Co., Ltd., No. 106 Fengze East Road, Nansha Street, Nansha District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	315	CNGUAXUA106GUA	CNGUAXUA1GUA	Guangzhou Xuanyinuo Garment Trading Co., Ltd.	Building 1, Guangzhou Feilisite Import and Export Co., Ltd., 106 Fengze East Road, Nansha Street, Nansha District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	318	CNJINSHI8276QUA	CNJINSHI82QUA	Jinjiang Shiqi Garment Manufacturing Co., Ltd.	Huahong Building, No. 82-76 Fengxi Road, Longhu Town, Jinjiang City, Quanzhou City, Fujian Province, China
999-32980463-F.xlsx	330	CNGUABOS106GUA	CNGUABOS1GUA	Guangzhou Boshi Trading Co., Ltd.	Building 1, Guangzhou Wanshishun Trading Co., Ltd., No. 106 Fengze East Road, Nansha Street, Nansha District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	331	CNGUATIA3GUA	CNGUATIA2GUA	Guangzhou Tianyi Garment Co., Ltd.	3rd Floor, Guangzhou Huitefeishui Textile Garment Co., Ltd., No. 2 Yuling Mountain Road, Xintang Town, Zengcheng District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	339	CNFOSZHU2FOS	CNFOSZHU1FOS	Foshan Zhuangzhuang Clothing Co., Ltd.	Floor 2, Unit 1, Building A, Foshan Muyue Clothing Co., Ltd., Zumiao Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-F.xlsx	349	CNGUAKAF233GUA	CNGUAKAF2GUA	Guangzhou Kafang Clothing Co., Ltd.	2nd Factory, Jinxiu High-Speed Computer Embroidery, 233 Tuhua Road, Huazhou Street, Haizhu District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	353	CNGUAMR296GUA	CNGUAMR1GUA	Guangzhou Mr. Shen Textile and Garment Co., Ltd.	1st Floor, Intersection of S296/Dengyun Road and Lifeng Street, Nancun Town, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	358	CNSHAJIN01SHA	CNSHAJIN1SHA	Shantou Jinzhipin Supply Chain Management Co., Ltd.	Room 01, 3rd Floor, Building 1, Xiacai Village, 2 Fenghua Road, Longhua Street, Longhu District, Shantou City, Guangdong Province, China
999-32980463-F.xlsx	361	CNFOSTON78FOS	CNFOSTON5FOS	Foshan Tongxin Yaqu Clothing Co., Ltd.	5th Floor, Building 5, Chaoan Road Shishi Industrial Zone, No. 7-8 Chaoan North Road, Zuming Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-F.xlsx	375	CNGUACHE2071GUA	CNGUACHE227GUA	Guangzhou Chengxin Clothing Co., Ltd.	Room 227, Floor 207-1-7, Building 2, Guangzhou Yucheng Building Materials Co., Ltd., No. 715, Guangshan 1st Road, Fenghuang Street, Tianhe District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	379	CNYIWBAN101JIN	CNYIWBAN10JIN	Yiwu Bangchen Clothing Co., Ltd.	7th Floor, Building 10, Phase 2, Heng'an Li, No. 101 Chaoyang East Road, Fotang Town, Yiwu City, Jinhua City, Zhejiang Province, China
999-32980463-F.xlsx	381	CNGUAJIN4GUA	CNGUAJIN8GUA	Guangzhou Jinsui Clothing Co., Ltd.	4th Floor, Building 8, Tangxi Industrial Park, Tangxi Road, Nancun Town, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	392	CNQIAMIN234QIA	CNQIAMIN6QIA	Qianjiang Mingzhe Garment Factory/Zhang Jie	Group 6, China Telecom Longwan Business Hall (G234 Business Hall), Longwan Town, Qianjiang City, Qianjiang, Hubei Province, China
999-32980463-F.xlsx	399	CNFOSXUC3FOS	CNFOSXUC1FOS	Foshan Xuchangtai Garment Co., Ltd.	3rd Floor, Building 1, Xin Hong Da Garment Factory, 1 Wen Hua Bei Road, Zu Miao Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-F.xlsx	411	CNXINJIN1063HUL	CNXINJIN106HUL	Xingcheng Jinlin Trading Co., Ltd.	Bao Zhi Huang Meng Chicken Rice (Xingcheng Store), 106-3, Diaoyutai Street, Xingcheng City, Huludao City, Liaoning Province, China
999-32980463-F.xlsx	414	CNGUAHEF33GUA	CNGUAHEF1GUA	Guangzhou Hefu Garment Co., Ltd.	1st Floor, OK Creative Park Leasing Center, 33 Yinbian West Street, Helongstreet, Baiyun District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	425	CNGUABOF132GUA	CNGUABOF13GUA	Guangzhou Bofan Garment Co., Ltd.	First Floor, Zuofeng Clothing Factory, 13-2 Xiaoshanfang Street, Nancun Town, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	429	CNYIWKUI21JIN	CNYIWKUI5JIN	Yiwu Kui Mai E-Commerce Firm	Unit 5, 1st Floor, Building 21, Dalujin Community, Choujiang Street, Yiwu City, Jinhua City, Zhejiang Province, China
999-32980463-F.xlsx	433	CNFOSXUC3FOS	CNFOSXUC1FOS	Foshan Xuchangtai Garment Co., Ltd.	3rd Floor, Building 1, Xin Hong Da Garment Factory, 1 Wen Hua Bei Road, Zu Miao Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-F.xlsx	434	CNZHOZHA82ZHO	CNZHOZHA3ZHO	Zhongshan Zhaohao Garment Co., Ltd.	Unit 3, 3rd Floor, Building 2, Jiali Garment Factory, No. 82 Xingong Road, Saxi Town, Zhongshan City, Zhongshan City, Guangdong Province, China
999-32980463-F.xlsx	450	CNGUAMAO109GUA	CNGUAMAO3GUA	Guangzhou Maomao Clothing Co., Ltd.	3rd Floor, Building E, Shengda Embroidery Factory, 109 Huazhou Road, Huazhou Street, Haizhu District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	458	CNZHOFUJ3ZHO	CNZHOFUJ2ZHO	Zhongshan Fujibai Garment Co., Ltd.	3rd Floor, Building 2, Huamao Building, 3 Xingong Road, Shaxi Town, Zhongshan City, Guangdong Province, China
999-32980463-F.xlsx	463	CNZHOJIA56ZHO	CNZHOJIA6ZHO	Zhongshan Jiahonghui Clothing Co., Ltd.	6th Floor, Yongwang Paper Products Factory, 56 Kangle North Road, Shaxi Town, Zhongshan City, Zhongshan City, Guangdong Province, China
999-32980463-F.xlsx	464	CNGUAPAN3CHA	CNGUAPAN1CHA	Guangzhou Panyu District Dalong Huijin Garment Factory	3rd Floor, Building 1, Xinqiao Village, 9 Runan East Street, Dalang Street, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	474	CNLUORUI76YUN	CNLUORUI6YUN	Luoding Ruihai Clothing Co., Ltd.	2nd Floor, Building 6, Guangdong Small and Medium Enterprise Entrepreneurship Base, No. 76 Baozhu Middle Road, Fucheng Street, Luoding City, Yunfu City, Guangdong Province, China
999-32980463-F.xlsx	476	CNGUACAI106GUA	CNGUACAI1GUA	Guangzhou Cailang Garment Co., Ltd.	Building 1, Guangzhou Wanshishun Trading Co., Ltd., No. 106 Fengze East Road, Nansha Street, Nansha District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	480	CNGUASAY03GUA	CNGUASAY303GUA	Guangzhou Sayu Trading Co., Ltd.	Room 3A03, Guangzhou Kelong Network Technology Co., Ltd., No. 5 Jianzhong Road, Tianyuan Street, Tianhe District, Guangzhou City, Guangdong Province, China
999-32980463-F.xlsx	484	CNHUICHE4HUI	CNHUICHE1HUI	Huizhou Chengwei Clothing Co., Ltd.	4th Floor, Fuliying Garment Factory, No. 1 Wufeng Road, Yuanzhou Town, Boluo County, Huizhou City, Guangdong Province, China
999-32980463-F.xlsx	486	CNHUACOU263ZHA	CNHUACOU9ZHA	Huaiji County Chenshang Clothing Co., Ltd.	5th Floor, Building 9, S263 Horizontal Cave Industrial Park, Huaicheng Street, Huaiji County, Zhaoqing City, Guangdong Province, China
999-32980463-F.xlsx	488	CNXIAGAR178FOS	CNXIAGAR4FOS	Xiaohua Garment Factory, Chancheng District, Foshan City	4th Floor, Building A, Shenzhen Baoan District Shiyan Tiancheng Furong Garment Factory, 178 Wenhua North Road, Zumiao Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-F.xlsx	494	CNYIWJIA66JIN	CNYIWJIA6JIN	Yiwu Jiachou Knitting Co., Ltd.	4th Floor, Building 6, Yinan Industrial Zone, 66 Chaoyang East Road, Fotang Town, Yiwu City, Jinhua City, Zhejiang Province, China
999-32980463-F.xlsx	497	CNFOSWEI03FOS	CNFOSWEI3FOS	Foshan Weijin Clothing Co., Ltd.	Unit 03, 3rd Floor, Building C5, Yaosen Textile (Nanhai Plaza Store), Zumiao Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-F.xlsx	499	CNGUAJIN106GUA	CNGUAJIN1GUA	Guangzhou Jingqi Clothing Co., Ltd.	Building 1, Guangzhou Wanshishun Trading Co., Ltd., No. 106, Fengze East Road, Nansha Street, Nansha District, Guangzhou City, Guangdong Province, China
999-32980463-G.xlsx	3	CNZHOHAO124ZHO	CNZHOHAO2ZHO	Zhongshan Haomiao Clothing Co., Ltd.	2nd Floor, Guangdong Shenweiji Textile Garment Co., Ltd., 124 Xingong Road, Shaxi Town, Zhongshan City, Zhongshan City, Guangdong Province, China
999-32980463-G.xlsx	5	CNHETDIS17ZHU	CNHETDIS3ZHU	Hetang District Huiqi Garment Processing Factory	Unit 3, Building 17, Hetai Residential Community, Yuetang Street, Hetang District, Zhuzhou City, Hunan Province, China
999-32980463-G.xlsx	8	CNGUASEN269GUA	CNGUASEN87GUA	Guangzhou Sending Trading Co., Ltd.	Room 87, 2nd Floor, Future Creation · Panyu Dream Factory, No. 269, Dashi Section, Nanda Highway, Dashi Street, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-G.xlsx	20	CNQUAZHI5991QUA	CNQUAZHI599QUA	Quanzhou Zhimo Garment Manufacturing Co., Ltd.	2nd Floor, Quanzhou Xinmao Roller Industry Co., Ltd., No. 599-1, Fuqiao Street, Jinlong Street, Licheng District, Quanzhou City, Fujian Province, China
999-32980463-G.xlsx	21	CNFOSJIA01FOS	CNFOSJIA1FOS	Foshan Jiali Jinjun Garment Co., Ltd.	Room 01, 5th Floor, Building C3, Gesha Industrial Zone, 8 Haiyi Road, Zumiao Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-G.xlsx	27	CNSHIHON2572QUA	CNSHIHON257QUA	Shishi Hongkai Shengxin Trading Co., Ltd.	5th Floor, Building A45, Quanzhou Saiye Trading Co., Ltd., No. 257-261, Jinxiu Road, Lingxiu Town, Shishi City, Quanzhou City, Fujian Province, China
999-32980463-G.xlsx	33	CNGUAPAN3CHA	CNGUAPAN1CHA	Guangzhou Panyu District Dalong Huijin Garment Factory	3rd Floor, Building 1, Xinqiao Village, 9 Runan East Street, Dalang Street, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-G.xlsx	34	CNFOSJIN48FOS	CNFOSJIN1FOS	Foshan Jinyinglai Garment Co., Ltd.	Third Floor, Unit 1, Keyuxing Garment Factory, No. 48 Pinggui Street, Zumiao Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-G.xlsx	38	CNXINLAN2223HUL	CNXINLAN0HUL	Xingcheng Lanxinya Garment Factory (individual business owner)	Unit B, Building 22-23, Binhe Yujing, No. 22, Linhe Avenue, Diaoyutai Street, Xingcheng City, Huludao City, Liaoning Province, China
999-32980463-G.xlsx	48	CNGUAXUA106GUA	CNGUAXUA1GUA	Guangzhou Xuanyinuo Garment Trading Co., Ltd.	Building 1, Guangzhou Feilisite Import and Export Co., Ltd., 106 Fengze East Road, Nansha Street, Nansha District, Guangzhou City, Guangdong Province, China
999-32980463-G.xlsx	52	CNGUAXUE24GUA	CNGUAXUE5GUA	Guangzhou Xuecheng Garment Co., Ltd.	5th Floor, Guangzhou Yunfa Packaging Department, 24 Shapu Avenue, Xintang Town, Zengcheng District, Guangzhou City, Guangdong Province, China
999-32980463-G.xlsx	53	CNGUAHON18GUA	CNGUAHON2GUA	Guangzhou Hongsheng Garment Industry Co., Ltd.	Room 2, 3rd Floor, Building B, Shengyan (Guangzhou) International Biotechnology Co., Ltd., 18 Junmin West Road, Helong Street, Baiyun District, Guangzhou City, Guangdong Province, China
999-32980463-G.xlsx	54	CNYIWSIS112JIN	CNYIWSIS1JIN	Yiwu Sishan Electronic Commerce Firm	1st Floor, Langyue Apparel, 112 Fangshan Road, Fotang Town, Yiwu City, Jinhua City, Zhejiang Province, China
999-32980463-G.xlsx	61	CNGUAYIS371GUA	CNGUAYIS1GUA	Guangzhou Yishijia Clothing Co., Ltd.	Building 1, Guangzhou Yiyingshun Garment Co., Ltd., No. 37-1, Erma Road, Zhusigang, Nonglin Street, Yuexiu District, Guangzhou City, Guangdong Province, China
999-32980463-G.xlsx	66	CNYIWYIN70JIN	CNYIWYIN5JIN	Yiwu Yin'an Trading Co., Ltd.	No. 3, 1st Floor, Unit 5, Building 70, Jiangnan District 4, Jiangdong South Road, Jiangdong Street, Yiwu City, Jinhua City, Zhejiang Province, China
999-32980463-G.xlsx	75	CNZHOQIN84ZHO	CNZHOQIN4ZHO	Zhongshan Qingqingguo Clothing Co., Ltd.	4th Floor, Qingqing Garment Co., Ltd., 84 Kangle North Road, Shaxi Town, Zhongshan City, Zhongshan City, Guangdong Province, China
999-32980463-G.xlsx	79	CNGUAQIA788GUA	CNGUAQIA4GUA	Guangzhou Qianzhimei Clothing Co., Ltd.	Building 4, Guangyi E-commerce Industrial Park, 788 Guangzhou Avenue, Fengyang Street, Haizhu District, Guangzhou City, Guangdong Province, China
999-32980463-G.xlsx	81	CNGUAPAN10GUA	CNGUAPAN3GUA	Guangzhou Panyu District Dashi Chunlian Garment Factory	3rd Floor, Building 3, No. 10 Industrial Road 2, No. 10 Industrial Road 1, Dashi Street, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-G.xlsx	90	CNGUALIA192GUA	CNGUALIA3GUA	Guangzhou Lianhe Clothing Co., Ltd.	1st Floor, Building 3, Qili, 192 Wenming Road, Nancun Town, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-G.xlsx	96	CNXIAHAI2001XIA	CNXIAHAI403XIA	Xiamen Hainajin Technology Co., Ltd.	Room 403, Tongan District, No. 200-16, Xiangping Street, Tongan District, Xiamen City, Fujian Province, Mainland China
999-32980463-G.xlsx	101	CNXINHEN22HUL	CNXINHEN0HUL	Xingcheng Hengzhao Garment Factory	Unit A, Binhe Yujing, No. 22 Linhe Avenue, Diaoyutai Street, Xingcheng City, Huludao City, Liaoning Province, China
999-32980463-G.xlsx	102	CNGUASHA1382GUA	CNGUASHA810GUA	Guangzhou Shanglinyi Clothing Co., Ltd.	Room 810, Building 1, Huamei International, No. 138-20, Nanda Road, Dashi Street, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-G.xlsx	103	CNGUABOS106GUA	CNGUABOS1GUA	Guangzhou Boshi Trading Co., Ltd.	Building 1, Guangzhou Wanshishun Trading Co., Ltd., No. 106 Fengze East Road, Nansha Street, Nansha District, Guangzhou City, Guangdong Province, China
999-32980463-G.xlsx	115	CNGUAXUE24GUA	CNGUAXUE5GUA	Guangzhou Xuecheng Garment Co., Ltd.	5th Floor, Guangzhou Yunfa Packaging Department, 24 Shapu Avenue, Xintang Town, Zengcheng District, Guangzhou City, Guangdong Province, China
999-32980463-G.xlsx	118	CNZHOHAO5ZHO	CNZHOHAO2ZHO	Zhongshan Haofeng Clothing Co., Ltd.	5th Floor, Guangdong Libushangshu Cultural Development Co., Ltd., No. 2 Longyang Road, Saxi Town, Zhongshan City, Zhongshan, Guangdong Province, China
999-32980463-G.xlsx	119	CNGUAYAN2283GUA	CNGUAYAN301GUA	Guangzhou Yanjin Clothing Co., Ltd.	Room 301, Kehan Apparel Co., Ltd., 228-3 Dachong Road, Dashijiedao, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-G.xlsx	120	CNYANLIA3901HUL	CNYANLIA390HUL	Yangyi (Liaoning) Garment Co., Ltd.	No. 390-1, Sichenzi Village, Caozhuang Town, Xingcheng City, Huludao City, Liaoning Province, China
999-32980463-G.xlsx	121	CNGUANAY7173GUA	CNGUANAY501GUA	Guangzhou Nayilan Clothing Co., Ltd.	Room 501, Guangzhou Bibaosi Garment Co., Ltd., No. 71-73 Dongyuan Avenue, Nancun Town, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-G.xlsx	132	CNGUASHE12GUA	CNGUASHE9GUA	Guangzhou Shengya Clothing Co., Ltd.	3rd Floor, Shuntai Computer Embroidery Factory, No. 9, Lane 12, Wai Street, Maoxing Li, Guanzhou Street, Haizhu District, Guangzhou City, Guangdong Province, China
999-32980463-G.xlsx	135	CNMINGUA2FOS	CNMINGUA1FOS	Mingyuan Guangjin Garment Processing Factory, Chancheng District, Foshan City	2nd Floor, Building A, Xindongbei Dumpling Restaurant (Cuntou Store), No. 1 Zhangcha One Road, Zhangcha Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-G.xlsx	149	CNFOSXIN15FOS	CNFOSXIN1FOS	Foshan Xinyu Clothing Co., Ltd.	No. 1, 2nd Floor, Banyong Industrial Zone, No. 15, Dali Town, Nanhai District, Foshan City, Guangdong Province, China
999-32980463-G.xlsx	153	CNGUAHAI301GUA	CNGUAHAI13GUA	Guangzhou Haizhu District Ou Renwei Garment Factory	301, No. 13, Lane 5, West Street, Houjiao, Nanzhou Street, Haizhu District, Guangzhou City, Guangdong Province, China
999-32980463-G.xlsx	157	CNFOSTON48FOS	CNFOSTON6FOS	Foshan Tongxing Clothing Co., Ltd.	Unit 6, Building 3, Yong'an Industrial Zone, No. 48, Fuping Road, Zumiao Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-G.xlsx	161	CNDONSAN1DON	CNDONSAN3DON	Dongguan Sanma Clothing Co., Ltd.	1st Floor, Building 3, Zhenkou Government, Zhenkou Main Road, Humen Town, Dongguan City, Guangdong Province, China
999-32980463-G.xlsx	164	CNTIAYIJ11TIA	CNTIAYIJ1TIA	Tianmen Yijiaxin Clothing Co., Ltd.	Unit F1, Building B11, Jiushi Garment, Tianxian Avenue, Xiaoban Town, Tianmen City, Tianmen City, Hubei Province, China
999-32980463-G.xlsx	169	CNYIWRUI19JIN	CNYIWRUI2JIN	Yiwu Ruinai Trading Co., Ltd.	Floor 4, Unit 2, Building 19, Yiwu Qiuwen Clothing Co., Ltd., Houzhai Street, Yiwu City, Jinhua City, Zhejiang Province, China
999-32980463-G.xlsx	177	CNGUAYUA1GUA	CNGUAYUA5GUA	Guangzhou Yuanshun Clothing Co., Ltd.	1st Floor, Yuqingtang (Huazhou Road Store), No. 5 Huazhou Road, Huazhou Street, Haizhu District, Guangzhou City, Guangdong Province, China
999-32980463-G.xlsx	178	CNZHOXIO42ZHO	CNZHOXIO2ZHO	Zhongshan Xiou Clothing Co., Ltd.	Unit 2, 4th Floor, Zhongshan Xinhualong Embroidery and Printing Co., Ltd., 42 Kangle North Road, Shaxi Town, Zhongshan City, Zhongshan City, Guangdong Province, China
999-32980463-G.xlsx	179	CNSHEBAJ305SHE	CNSHEBAJ524SHE	Shenzhen Bajie Trading Co., Ltd.	Room 5B24, 5th Floor, Building 305, Shenzhen Xintianyuan Catering Management Co., Ltd., Huaqiang North Road, Huaqiang North Street, Futian District, Shenzhen, Guangdong, China
999-32980463-G.xlsx	180	CNXINXIN126HUL	CNXINXIN12HUL	Xingcheng Xinhaixiang Garment Co., Ltd.	Huayang Auxiliary Materials, No. 12-6 West Ring Road, Yangan Manchu Ethnic Township, Xingcheng City, Huludao City, Liaoning Province, China
999-32980463-G.xlsx	185	CNZHOJIA56ZHO	CNZHOJIA6ZHO	Zhongshan Jiahonghui Clothing Co., Ltd.	6th Floor, Yongwang Paper Products Factory, 56 Kangle North Road, Shaxi Town, Zhongshan City, Zhongshan City, Guangdong Province, China
999-32980463-G.xlsx	195	CNQUAJIA88QUA	CNQUAJIA2QUA	Quanzhou Jiazhe Chuangyue Technology Co., Ltd.	2nd Floor, Quanzhou Sipeng Garment Co., Ltd., 88 Gaoxing Road, Yinlin Town, Jinjiang City, Quanzhou City, Fujian Province, China
999-32980463-G.xlsx	197	CNGUAXIA1GUA	CNGUAXIA2GUA	Guangzhou Xiaodiandian Network Technology Co., Ltd.	Floor 1, Building C2, Marble Stone Factory, No. 2 Meishan Avenue, Nancun Town, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-G.xlsx	198	CNQIAHAO738BIJ	CNQIAHAO10BIJ	Qianxi Haosheng Clothing Co., Ltd.	Building No. 10, Chaba Farm, X738, Linquan Town, Qianxi City, Bijie City, Guizhou Province, China
999-32980463-G.xlsx	199	CNGUAFAN17GUA	CNGUAFAN5GUA	Guangzhou Fansi Gao Trading Co., Ltd.	5th Floor, Guangzhou Zengcheng Hengzhichuang Garment Packaging Department, 17 Xin Ji Lane 3, Xintang Town, Zengcheng District, Guangzhou City, Guangdong Province, China
999-32980463-G.xlsx	200	CNGUAHON9GUA	CNGUAHON3GUA	Guangzhou Hongluhuang Clothing Co., Ltd.	Building 9, Unit 3, Ruibao Garment City, Ruibao Street, Haizhu District, Guangzhou City, Guangdong Province, China
999-32980463-G.xlsx	202	CNSHEWAN22SHE	CNSHEWAN522SHE	Shenzhen Wan Zihong Trading Co., Ltd.	Room 5A22A, Building B, Baoneng Zhichuang Valley, No. 6, Huanan 3rd Road, Pinghu Street, Longgang District, Shenzhen, Guangdong, China
999-32980463-G.xlsx	205	CNHUACOU263ZHA	CNHUACOU9ZHA	Huaiji County Chenshang Clothing Co., Ltd.	5th Floor, Building 9, S263 Horizontal Cave Industrial Park, Huaicheng Street, Huaiji County, Zhaoqing City, Guangdong Province, China
999-32980463-G.xlsx	213	CNHUIXIN3HUI	CNHUIXIN4HUI	Huizhou Xingcan Clothing Co., Ltd.	3rd Floor, Building 4, Shangnan Industrial Zone, Yuanzhou Town, Boluo County, Huizhou City, Guangdong Province, China
999-32980463-G.xlsx	219	CNSHECLO324SHA	CNSHECLO2SHA	Shengwei Clothing Trading Company, Chenghai District, Shantou City (Individual Industrial and Commercial Household)	2nd Floor, Xianpeng Building Materials, National Highway 324, Chenghua Street, Chenghai District, Shantou City, Guangdong Province, China
999-32980463-G.xlsx	223	CNGUAYIR106GUA	CNGUAYIR1GUA	Guangzhou Yiren Clothing Co., Ltd.	Building 1, Guangzhou Wanshishun Trading Co., Ltd., 106 Fengze East Road, Nansha Street, Nansha District, Guangzhou City, Guangdong Province, China
999-32980463-G.xlsx	240	CNHUAYIN54WUH	CNHUAYIN354WUH	Huang Yin'e Clothing Store, Qiaokou District, Wuhan City	Room 3F54, 3rd Floor, Building A1, Kaiyun Textile, Hanzheng Street, Hanzheng Street, Qiaokou District, Wuhan City, Hubei Province, China
999-32980463-G.xlsx	246	CNGUASHE381GUA	CNGUASHE38GUA	Guangzhou Shengfan Clothing Co., Ltd.	Guangzhou Ziyang Clothing Co., Ltd., No. 38-1, Xihefang Avenue, Nancun Town, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-G.xlsx	247	CNDONSHE40JIN	CNDONSHE3JIN	Dongyang Shengou Apparel Co., Ltd.	Floor 1, Unit 3, Building 2, Tangtou Community, No. 40, Maxiang Road, Baiyun Street, Dongyang City, Jinhua City, Zhejiang Province, Mainland China
999-32980463-G.xlsx	248	CNGUAYIP63GUA	CNGUAYIP2GUA	Guangzhou Yipin Huahua Clothing Co., Ltd.	3rd Floor, Building 2, Hengsheng Industrial Park, 63 Gongye Road, Luopu Street, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-G.xlsx	250	CNTAISIJ241TAI	CNTAISIJ2TAI	Taizhou Sijun Electronic Commerce Co., Ltd.	No. 2-41, Xinqiantang Village, Yongquan Town, Linhai City, Taizhou City, Zhejiang Province, China
999-32980463-G.xlsx	253	CNYIWQIU109JIN	CNYIWQIU1JIN	Yiwu Qiuman Clothing Co., Ltd.	Floor 1, Unit 1, Building 109, Chunhan 2nd District, Beiyuan Street, Yiwu City, Jinhua City, Zhejiang Province, China
